Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,5: Friday (F-F),3: Mid-Day (10am-3pm),442,15,15,20.543,0.709,26.06,0.52,10.000,12.000,15.000,16.000,18.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,5: Friday (F-F),4: Peak PM (3pm-7pm),1068,15,14,20.543,0.718,62.91,1.20,10.000,12.000,15.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,5: Friday (F-F),5: Late PM (7pm-12am),325,15,14,20.543,0.714,19.12,0.37,8.000,11.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),1296,14,16,20.543,0.664,76.34,1.88,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),32,15,14,20.543,0.727,1.91,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),32,13,16,20.543,0.656,1.91,0.05,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),495,13,16,20.543,0.632,29.19,0.83,6.000,9.000,13.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),549,14,15,20.543,0.682,32.33,0.73,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),187,14,15,20.543,0.685,11.00,0.25,5.000,10.000,14.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,7: Sunday (Su-Su),0: All Day (12am-12am),804,14,15,20.543,0.669,47.38,1.14,8.000,10.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,7: Sunday (Su-Su),1: Early AM (12am-6am),29,13,17,20.543,0.609,1.68,0.05,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),13,16,13,20.543,0.802,0.79,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),341,14,16,20.543,0.662,20.10,0.50,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),337,14,15,20.543,0.671,19.87,0.48,8.000,10.000,14.000,16.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),84,14,15,20.543,0.686,4.94,0.11,5.000,10.000,16.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,0: All Days (M-Su),0: All Day (12am-12am),2029,14,15,20.310,0.684,120.63,2.74,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,0: All Days (M-Su),1: Early AM (12am-6am),32,14,15,20.310,0.697,1.89,0.04,4.000,9.000,13.000,16.000,17.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,0: All Days (M-Su),2: Peak AM (6am-10am),154,15,14,20.310,0.750,9.17,0.15,7.000,11.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),555,14,15,20.310,0.700,33.02,0.70,7.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),982,14,16,20.310,0.670,58.42,1.42,9.000,11.000,14.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,0: All Days (M-Su),5: Late PM (7pm-12am),305,14,16,20.310,0.668,18.12,0.44,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,1: Monday (M-M),0: All Day (12am-12am),1755,14,15,20.310,0.692,104.38,2.29,7.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,1: Monday (M-M),2: Peak AM (6am-10am),182,15,15,20.310,0.720,10.84,0.21,6.000,9.000,15.000,18.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,1: Monday (M-M),3: Mid-Day (10am-3pm),492,14,15,20.310,0.699,29.26,0.62,5.000,10.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,1: Monday (M-M),4: Peak PM (3pm-7pm),823,14,15,20.310,0.689,48.91,1.09,9.000,11.000,14.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,1: Monday (M-M),5: Late PM (7pm-12am),243,14,16,20.310,0.667,14.46,0.36,6.000,10.000,14.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),2597,14,15,20.310,0.690,154.43,3.41,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),9,13,16,20.310,0.661,0.56,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),256,16,14,20.310,0.780,15.25,0.21,8.000,13.000,17.000,18.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),593,15,15,20.310,0.722,35.25,0.67,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1370,14,16,20.310,0.668,81.45,1.99,9.000,11.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),369,13,16,20.310,0.662,21.92,0.55,7.000,10.000,14.000,15.000,16.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,3: Wednesday (W-W),0: All Day (12am-12am),2278,14,15,20.310,0.692,135.45,2.97,9.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,3: Wednesday (W-W),1: Early AM (12am-6am),23,14,15,20.310,0.711,1.36,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,3: Wednesday (W-W),2: Peak AM (6am-10am),196,15,14,20.310,0.738,11.64,0.20,7.000,11.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),593,14,15,20.310,0.710,35.25,0.71,8.000,11.000,15.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1147,14,16,20.310,0.675,68.23,1.62,9.000,11.000,14.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,3: Wednesday (W-W),5: Late PM (7pm-12am),319,14,15,20.310,0.688,18.98,0.42,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,4: Thursday (Th-Th),0: All Day (12am-12am),2178,14,16,20.310,0.674,129.49,3.08,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,4: Thursday (Th-Th),1: Early AM (12am-6am),28,14,15,20.310,0.683,1.69,0.04,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),152,14,15,20.310,0.703,9.04,0.19,4.000,9.000,15.000,17.000,19.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),520,14,15,20.310,0.699,30.92,0.66,7.000,10.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1116,13,16,20.310,0.659,66.37,1.69,9.000,11.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),361,14,16,20.310,0.671,21.46,0.52,6.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,5: Friday (F-F),0: All Day (12am-12am),2565,14,15,20.310,0.687,152.51,3.42,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,5: Friday (F-F),1: Early AM (12am-6am),43,13,16,20.310,0.664,2.54,0.06,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,5: Friday (F-F),2: Peak AM (6am-10am),164,16,13,20.310,0.809,9.74,0.11,9.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,5: Friday (F-F),3: Mid-Day (10am-3pm),715,14,15,20.310,0.705,42.50,0.87,8.000,11.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,5: Friday (F-F),4: Peak PM (3pm-7pm),1278,14,16,20.310,0.671,75.97,1.83,9.000,11.000,13.000,15.000,16.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,5: Friday (F-F),5: Late PM (7pm-12am),366,13,16,20.310,0.655,21.75,0.57,7.000,10.000,14.000,16.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),1700,14,16,20.310,0.670,101.10,2.45,6.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),65,15,14,20.310,0.746,3.88,0.07,9.000,10.000,13.000,17.000,21.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),61,15,14,20.310,0.738,3.63,0.06,11.000,11.000,14.000,19.000,20.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),608,14,16,20.310,0.677,36.16,0.85,6.000,9.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),648,13,16,20.310,0.653,38.54,1.01,6.000,10.000,13.000,16.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),318,13,16,20.310,0.664,18.89,0.47,6.000,10.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,7: Sunday (Su-Su),0: All Day (12am-12am),991,14,16,20.310,0.670,58.93,1.43,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,7: Sunday (Su-Su),1: Early AM (12am-6am),51,14,16,20.310,0.674,3.00,0.07,4.000,4.000,15.000,15.000,15.000,15.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),25,14,15,20.310,0.691,1.50,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),364,14,16,20.310,0.676,21.65,0.51,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),398,13,16,20.310,0.664,23.65,0.59,6.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2019-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),154,14,16,20.310,0.665,9.13,0.23,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,0: All Days (M-Su),0: All Day (12am-12am),1514,15,15,21.023,0.695,89.19,1.86,8.000,12.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,0: All Days (M-Su),1: Early AM (12am-6am),21,14,16,21.023,0.648,1.26,0.03,5.000,8.000,14.000,16.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,0: All Days (M-Su),2: Peak AM (6am-10am),93,14,15,21.023,0.686,5.46,0.12,6.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),362,14,15,21.023,0.681,21.32,0.47,7.000,11.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),824,15,14,21.023,0.706,48.56,0.96,10.000,12.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,0: All Days (M-Su),5: Late PM (7pm-12am),214,14,15,21.023,0.683,12.60,0.28,7.000,11.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,1: Monday (M-M),0: All Day (12am-12am),1333,15,14,21.023,0.701,78.53,1.60,7.000,11.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,1: Monday (M-M),1: Early AM (12am-6am),14,12,18,21.023,0.576,0.84,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,1: Monday (M-M),2: Peak AM (6am-10am),133,14,15,21.023,0.673,7.83,0.18,7.000,11.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,1: Monday (M-M),3: Mid-Day (10am-3pm),331,14,15,21.023,0.676,19.51,0.44,6.000,10.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,1: Monday (M-M),4: Peak PM (3pm-7pm),703,15,14,21.023,0.733,41.44,0.72,10.000,13.000,16.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,1: Monday (M-M),5: Late PM (7pm-12am),151,13,16,21.023,0.636,8.91,0.24,4.000,7.000,14.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),2069,15,14,21.023,0.719,121.90,2.27,10.000,13.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),12,11,19,21.023,0.531,0.72,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),125,14,15,21.023,0.682,7.35,0.16,7.000,11.000,15.000,17.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),411,15,14,21.023,0.715,24.21,0.46,10.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1251,15,14,21.023,0.727,73.72,1.32,11.000,13.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),270,15,14,21.023,0.714,15.90,0.30,7.000,13.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,3: Wednesday (W-W),0: All Day (12am-12am),1719,15,14,21.023,0.705,101.30,2.01,9.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,3: Wednesday (W-W),1: Early AM (12am-6am),10,14,15,21.023,0.661,0.60,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,3: Wednesday (W-W),2: Peak AM (6am-10am),125,15,15,21.023,0.695,7.35,0.15,5.000,10.000,15.000,17.000,19.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),368,15,15,21.023,0.691,21.68,0.46,8.000,11.000,15.000,17.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),990,15,14,21.023,0.710,58.30,1.13,10.000,13.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,3: Wednesday (W-W),5: Late PM (7pm-12am),227,15,14,21.023,0.715,13.37,0.25,8.000,12.000,15.000,17.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,4: Thursday (Th-Th),0: All Day (12am-12am),1610,15,14,21.023,0.705,94.86,1.89,9.000,12.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,4: Thursday (Th-Th),1: Early AM (12am-6am),20,14,15,21.023,0.684,1.20,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),92,14,15,21.023,0.687,5.42,0.12,6.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),332,15,15,21.023,0.692,19.57,0.41,8.000,11.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2019-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),943,15,14,21.023,0.713,55.56,1.06,11.000,13.000,15.000,16.000,17.000,19.000
