Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),35,15,15,17.332,0.847,2.11,0.02,11.000,12.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),74,15,14,17.332,0.894,4.41,0.03,9.000,12.000,14.000,17.000,18.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),533,13,16,17.332,0.764,31.67,0.56,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),611,13,17,17.332,0.737,36.35,0.75,8.000,9.000,13.000,15.000,16.000,18.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),238,14,16,17.332,0.780,14.16,0.23,7.000,10.000,13.000,15.000,16.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,7: Sunday (Su-Su),0: All Day (12am-12am),1036,14,16,17.332,0.780,61.58,1.00,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,7: Sunday (Su-Su),1: Early AM (12am-6am),36,15,15,17.332,0.841,2.16,0.02,9.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),34,15,15,17.332,0.839,2.00,0.02,10.000,10.000,14.000,17.000,20.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),423,13,16,17.332,0.771,25.13,0.43,7.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),412,13,16,17.332,0.767,24.49,0.43,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),131,14,15,17.332,0.816,7.80,0.10,10.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,0: All Days (M-Su),0: All Day (12am-12am),1166,16,14,20.652,0.760,68.70,1.05,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,0: All Days (M-Su),1: Early AM (12am-6am),17,17,12,20.652,0.831,1.00,0.01,11.000,13.000,17.000,19.000,20.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,0: All Days (M-Su),2: Peak AM (6am-10am),178,16,13,20.652,0.784,10.49,0.14,11.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),352,16,14,20.652,0.757,20.74,0.32,9.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),466,16,14,20.652,0.753,27.48,0.44,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,0: All Days (M-Su),5: Late PM (7pm-12am),153,16,14,20.652,0.757,8.99,0.14,8.000,12.000,15.000,18.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,1: Monday (M-M),0: All Day (12am-12am),925,16,13,20.652,0.778,54.51,0.76,10.000,12.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,1: Monday (M-M),1: Early AM (12am-6am),7,19,11,20.652,0.921,0.39,0.00,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,1: Monday (M-M),2: Peak AM (6am-10am),197,16,13,20.652,0.797,11.59,0.14,11.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,1: Monday (M-M),3: Mid-Day (10am-3pm),267,16,13,20.652,0.781,15.74,0.21,9.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,1: Monday (M-M),4: Peak PM (3pm-7pm),366,16,14,20.652,0.759,21.58,0.33,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,1: Monday (M-M),5: Late PM (7pm-12am),89,16,13,20.652,0.788,5.21,0.07,9.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1051,16,13,20.652,0.773,61.90,0.88,10.000,13.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),11,17,13,20.652,0.821,0.63,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),238,17,13,20.652,0.803,14.00,0.17,10.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),344,16,14,20.652,0.754,20.28,0.32,9.000,12.000,15.000,18.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),350,16,13,20.652,0.778,20.62,0.29,10.000,13.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),108,15,14,20.652,0.748,6.37,0.10,10.000,13.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,3: Wednesday (W-W),0: All Day (12am-12am),1321,16,14,20.652,0.757,77.80,1.21,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,3: Wednesday (W-W),1: Early AM (12am-6am),10,16,13,20.652,0.773,0.60,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,3: Wednesday (W-W),2: Peak AM (6am-10am),268,16,13,20.652,0.788,15.81,0.21,11.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),278,16,13,20.652,0.785,16.36,0.22,9.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),615,15,14,20.652,0.738,36.21,0.62,9.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,3: Wednesday (W-W),5: Late PM (7pm-12am),150,15,14,20.652,0.731,8.81,0.16,6.000,11.000,15.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,4: Thursday (Th-Th),0: All Day (12am-12am),1299,16,14,20.652,0.751,76.53,1.23,10.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,4: Thursday (Th-Th),1: Early AM (12am-6am),6,19,11,20.652,0.901,0.36,0.00,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),233,15,14,20.652,0.750,13.70,0.22,10.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),324,16,13,20.652,0.768,19.07,0.28,10.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),545,15,14,20.652,0.747,32.11,0.53,9.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),192,15,14,20.652,0.733,11.29,0.20,8.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,5: Friday (F-F),0: All Day (12am-12am),1492,16,13,20.652,0.763,87.88,1.32,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,5: Friday (F-F),1: Early AM (12am-6am),10,16,13,20.652,0.780,0.60,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,5: Friday (F-F),2: Peak AM (6am-10am),233,16,13,20.652,0.778,13.70,0.19,11.000,13.000,16.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,5: Friday (F-F),3: Mid-Day (10am-3pm),428,16,14,20.652,0.753,25.23,0.40,9.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,5: Friday (F-F),4: Peak PM (3pm-7pm),580,16,14,20.652,0.755,34.16,0.54,9.000,11.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,5: Friday (F-F),5: Late PM (7pm-12am),241,16,13,20.652,0.786,14.18,0.19,8.000,12.000,16.000,18.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),1273,16,14,20.652,0.759,74.97,1.15,8.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),38,17,12,20.652,0.831,2.25,0.02,13.000,13.000,16.000,18.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),61,17,13,20.652,0.802,3.58,0.04,6.000,13.000,17.000,19.000,20.000,25.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),456,16,14,20.652,0.759,26.89,0.41,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),505,15,14,20.652,0.743,29.74,0.50,8.000,11.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),212,16,13,20.652,0.773,12.52,0.18,6.000,11.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,7: Sunday (Su-Su),0: All Day (12am-12am),947,15,14,20.652,0.739,55.79,0.95,8.000,11.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,7: Sunday (Su-Su),1: Early AM (12am-6am),36,17,12,20.652,0.833,2.12,0.02,5.000,14.000,17.000,19.000,19.000,33.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),34,16,14,20.652,0.751,2.01,0.03,8.000,13.000,15.000,19.000,21.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),382,15,14,20.652,0.716,22.52,0.43,8.000,11.000,15.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),380,16,14,20.652,0.756,22.41,0.35,9.000,11.000,15.000,18.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2023-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),114,15,14,20.652,0.726,6.73,0.12,7.000,11.000,15.000,17.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,0: All Days (M-Su),0: All Day (12am-12am),1486,13,16,21.033,0.640,88.35,2.36,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,0: All Days (M-Su),1: Early AM (12am-6am),24,16,14,21.033,0.741,1.44,0.02,8.000,11.000,14.000,19.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,0: All Days (M-Su),2: Peak AM (6am-10am),228,14,15,21.033,0.663,13.56,0.33,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),427,13,16,21.033,0.638,25.39,0.68,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),594,13,16,21.033,0.624,35.31,1.01,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,0: All Days (M-Su),5: Late PM (7pm-12am),213,14,16,21.033,0.655,12.65,0.32,8.000,10.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,1: Monday (M-M),0: All Day (12am-12am),1221,13,16,21.033,0.639,72.62,1.95,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,1: Monday (M-M),1: Early AM (12am-6am),15,14,16,21.033,0.652,0.90,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,1: Monday (M-M),2: Peak AM (6am-10am),239,14,16,21.033,0.651,14.20,0.36,9.000,11.000,14.000,15.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,1: Monday (M-M),3: Mid-Day (10am-3pm),352,13,16,21.033,0.631,20.91,0.58,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,1: Monday (M-M),4: Peak PM (3pm-7pm),480,13,16,21.033,0.633,28.52,0.78,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,1: Monday (M-M),5: Late PM (7pm-12am),136,14,16,21.033,0.652,8.09,0.21,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1430,14,16,21.033,0.654,85.02,2.14,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),39,15,14,21.033,0.729,2.34,0.04,8.000,11.000,14.000,16.000,19.000,37.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),297,14,15,21.033,0.665,17.67,0.42,9.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),464,14,16,21.033,0.644,27.62,0.72,8.000,10.000,13.000,15.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),483,14,16,21.033,0.646,28.70,0.75,9.000,11.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),146,14,15,21.033,0.667,8.69,0.21,10.000,11.000,14.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,3: Wednesday (W-W),0: All Day (12am-12am),1539,14,16,21.033,0.647,91.49,2.38,8.000,11.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,3: Wednesday (W-W),1: Early AM (12am-6am),12,15,14,21.033,0.734,0.72,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,3: Wednesday (W-W),2: Peak AM (6am-10am),353,14,15,21.033,0.671,20.97,0.49,9.000,11.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),311,13,16,21.033,0.630,18.51,0.52,7.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),645,13,16,21.033,0.639,38.34,1.03,9.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,3: Wednesday (W-W),5: Late PM (7pm-12am),218,14,16,21.033,0.650,12.94,0.33,8.000,10.000,13.000,15.000,18.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,4: Thursday (Th-Th),0: All Day (12am-12am),1624,13,16,21.033,0.633,96.58,2.67,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,4: Thursday (Th-Th),1: Early AM (12am-6am),9,13,17,21.033,0.606,0.54,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),313,14,16,21.033,0.643,18.63,0.49,9.000,11.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),350,14,16,21.033,0.646,20.79,0.54,9.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),712,13,17,21.033,0.612,42.36,1.28,8.000,10.000,13.000,14.000,15.000,17.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),240,14,15,21.033,0.663,14.26,0.35,8.000,10.000,13.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,5: Friday (F-F),0: All Day (12am-12am),1782,14,16,21.033,0.644,105.99,2.78,8.000,10.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2023-02,5: Friday (F-F),1: Early AM (12am-6am),22,17,12,21.033,0.818,1.32,0.01,11.000,13.000,18.000,21.000,22.000,24.000
