Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,7: Sunday (Su-Su),1: Early AM (12am-6am),32,15,18.661,0.809,11.000,12.000,15.000,18.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),13,13,18.661,0.684,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),234,14,18.661,0.757,9.000,11.000,17.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),220,15,18.661,0.778,8.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),98,14,18.661,0.770,3.000,10.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,0: All Days (M-Su),0: All Day (12am-12am),920,15,27.887,0.529,9.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,0: All Days (M-Su),1: Early AM (12am-6am),15,15,27.887,0.537,7.000,11.000,21.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,0: All Days (M-Su),2: Peak AM (6am-10am),100,16,27.887,0.561,10.000,12.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,0: All Days (M-Su),3: Mid-Day (10am-3pm),321,15,27.887,0.532,9.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,0: All Days (M-Su),4: Peak PM (3pm-7pm),354,15,27.887,0.525,9.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,0: All Days (M-Su),5: Late PM (7pm-12am),131,14,27.887,0.509,6.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,1: Monday (M-M),0: All Day (12am-12am),810,15,27.887,0.535,9.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,1: Monday (M-M),1: Early AM (12am-6am),4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,1: Monday (M-M),2: Peak AM (6am-10am),121,15,27.887,0.552,11.000,12.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,1: Monday (M-M),3: Mid-Day (10am-3pm),264,15,27.887,0.538,10.000,11.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,1: Monday (M-M),4: Peak PM (3pm-7pm),318,15,27.887,0.526,9.000,11.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,1: Monday (M-M),5: Late PM (7pm-12am),103,15,27.887,0.530,9.000,11.000,18.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-08,2: Tuesday (Tu-Tu),0: All Day (12am-12am),966,15,27.887,0.535,9.000,11.000,19.000,22.000
