Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,3: Wednesday (W-W),1: Early AM (12am-6am),20,16,23.383,0.696,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,3: Wednesday (W-W),2: Peak AM (6am-10am),57,18,23.383,0.780,14.000,15.000,27.000,27.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),93,18,23.383,0.768,2.000,15.000,21.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),102,19,23.383,0.795,13.000,14.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,3: Wednesday (W-W),5: Late PM (7pm-12am),77,16,23.383,0.664,6.000,12.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,4: Thursday (Th-Th),0: All Day (12am-12am),496,18,23.383,0.757,5.000,13.000,22.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,4: Thursday (Th-Th),1: Early AM (12am-6am),11,18,23.383,0.778,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),80,20,23.383,0.838,9.000,18.000,23.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),127,18,23.383,0.773,6.000,13.000,21.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),154,18,23.383,0.765,9.000,14.000,23.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),124,16,23.383,0.676,4.000,10.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,5: Friday (F-F),0: All Day (12am-12am),461,17,23.383,0.745,6.000,13.000,22.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,5: Friday (F-F),1: Early AM (12am-6am),15,13,23.383,0.535,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,5: Friday (F-F),2: Peak AM (6am-10am),94,19,23.383,0.796,4.000,12.000,23.000,33.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,5: Friday (F-F),3: Mid-Day (10am-3pm),111,18,23.383,0.783,5.000,16.000,22.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,5: Friday (F-F),4: Peak PM (3pm-7pm),104,16,23.383,0.699,5.000,10.000,22.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,5: Friday (F-F),5: Late PM (7pm-12am),138,17,23.383,0.736,10.000,14.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),326,17,23.383,0.747,6.000,13.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),16,17,23.383,0.723,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),33,18,23.383,0.752,9.000,14.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),106,19,23.383,0.798,6.000,14.000,23.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),104,17,23.383,0.733,7.000,12.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),66,16,23.383,0.693,5.000,13.000,21.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,7: Sunday (Su-Su),0: All Day (12am-12am),344,16,23.383,0.693,4.000,10.000,21.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,7: Sunday (Su-Su),1: Early AM (12am-6am),31,15,23.383,0.639,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),21,21,23.383,0.914,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),107,16,23.383,0.705,4.000,12.000,21.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),86,16,23.383,0.680,3.000,11.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2021-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),100,15,23.383,0.662,5.000,10.000,21.000,22.000
