Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),294,17,21.726,0.764,3.000,11.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),20,19,21.726,0.879,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),51,17,21.726,0.805,7.000,8.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),68,16,21.726,0.720,2.000,8.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),98,17,21.726,0.768,6.000,12.000,21.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),56,16,21.726,0.735,3.000,10.000,20.000,21.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,3: Wednesday (W-W),0: All Day (12am-12am),319,17,21.726,0.800,5.000,13.000,22.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,3: Wednesday (W-W),1: Early AM (12am-6am),12,20,21.726,0.917,N/A,N/A,N/A,N/A
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,3: Wednesday (W-W),2: Peak AM (6am-10am),53,18,21.726,0.835,2.000,15.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),80,17,21.726,0.795,3.000,9.000,24.000,27.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),98,18,21.726,0.819,7.000,12.000,22.000,25.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,3: Wednesday (W-W),5: Late PM (7pm-12am),76,16,21.726,0.735,5.000,13.000,22.000,23.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,4: Thursday (Th-Th),0: All Day (12am-12am),309,17,21.726,0.766,5.000,12.000,22.000,24.000
"Jun 01, 2023 - Jun 01, 2024",All Vehicles - StL All Vehicles Volume,,5th Avenue,yes,180,yes,2023-07,4: Thursday (Th-Th),1: Early AM (12am-6am),5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
