Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,5: Friday (F-F),3: Mid-Day (10am-3pm),128,14,17,18.458,0.784,8.62,0.13,8.000,17.000,24.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,5: Friday (F-F),4: Peak PM (3pm-7pm),131,13,18,18.458,0.727,8.82,0.18,6.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,5: Friday (F-F),5: Late PM (7pm-12am),68,14,18,18.458,0.739,4.61,0.09,4.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),340,13,18,18.458,0.727,22.96,0.47,5.000,17.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),9,17,14,18.458,0.929,0.64,0.00,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),32,14,17,18.458,0.779,2.18,0.03,2.000,17.000,28.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),112,13,18,18.458,0.727,7.53,0.15,10.000,17.000,18.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),101,13,18,18.458,0.718,6.81,0.15,5.000,17.000,17.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),86,13,19,18.458,0.696,5.81,0.14,4.000,17.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,7: Sunday (Su-Su),0: All Day (12am-12am),288,13,18,18.458,0.729,19.42,0.39,6.000,17.000,19.000
