Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,5: Friday (F-F),5: Late PM (7pm-12am),88,14,11,19.965,0.689,3.65,0.08,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),276,13,11,19.965,0.657,11.46,0.30,5.000,17.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),21,11,13,19.965,0.572,0.88,0.03,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),26,12,13,19.965,0.595,1.09,0.04,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),129,14,11,19.965,0.694,5.33,0.12,5.000,18.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),58,13,11,19.965,0.652,2.40,0.06,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),43,13,12,19.965,0.630,1.77,0.05,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,7: Sunday (Su-Su),0: All Day (12am-12am),244,15,10,19.965,0.730,10.11,0.19,5.000,19.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,7: Sunday (Su-Su),1: Early AM (12am-6am),32,14,11,19.965,0.685,1.33,0.03,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),24,16,9,19.965,0.812,0.99,0.01,N/A,N/A,N/A
