Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-08,7: Sunday (Su-Su),1: Early AM (12am-6am),57,20,55,22.935,0.862,17.32,0.12,10.000,13.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-08,7: Sunday (Su-Su),2: Peak AM (6am-10am),75,20,56,22.935,0.852,22.70,0.17,2.000,13.000,25.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-08,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),242,18,59,22.935,0.806,72.98,0.76,5.000,11.000,25.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-08,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),210,19,59,22.935,0.807,63.40,0.66,5.000,10.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-08,7: Sunday (Su-Su),5: Late PM (7pm-12am),158,19,58,22.935,0.813,47.69,0.48,6.000,12.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,0: All Days (M-Su),0: All Day (12am-12am),467,21,35,25.113,0.828,93.69,0.77,9.000,13.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,0: All Days (M-Su),1: Early AM (12am-6am),18,20,35,25.113,0.816,3.56,0.03,4.000,12.000,26.000,33.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,0: All Days (M-Su),2: Peak AM (6am-10am),61,22,34,25.113,0.856,12.33,0.08,9.000,15.000,27.000,31.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,0: All Days (M-Su),3: Mid-Day (10am-3pm),131,21,35,25.113,0.824,26.31,0.22,8.000,13.000,27.000,33.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,0: All Days (M-Su),4: Peak PM (3pm-7pm),164,21,34,25.113,0.841,32.84,0.25,10.000,14.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,0: All Days (M-Su),5: Late PM (7pm-12am),93,20,36,25.113,0.795,18.64,0.19,9.000,13.000,25.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,1: Monday (M-M),0: All Day (12am-12am),483,21,35,25.113,0.824,97.07,0.83,8.000,13.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,1: Monday (M-M),1: Early AM (12am-6am),12,22,33,25.113,0.883,2.34,0.01,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,1: Monday (M-M),2: Peak AM (6am-10am),55,23,32,25.113,0.901,10.96,0.05,6.000,18.000,30.000,35.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,1: Monday (M-M),3: Mid-Day (10am-3pm),113,22,33,25.113,0.862,22.66,0.14,12.000,14.000,28.000,35.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,1: Monday (M-M),4: Peak PM (3pm-7pm),179,21,35,25.113,0.826,35.85,0.30,9.000,12.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,1: Monday (M-M),5: Late PM (7pm-12am),126,19,38,25.113,0.748,25.26,0.34,4.000,12.000,25.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),0: All Day (12am-12am),478,21,34,25.113,0.837,95.99,0.75,8.000,13.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),15,18,39,25.113,0.735,2.93,0.04,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),60,21,35,25.113,0.833,12.14,0.10,11.000,14.000,25.000,26.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),142,21,34,25.113,0.844,28.58,0.21,9.000,13.000,28.000,33.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),182,21,34,25.113,0.850,36.49,0.26,10.000,14.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),79,20,35,25.113,0.814,15.85,0.14,12.000,13.000,24.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,3: Wednesday (W-W),0: All Day (12am-12am),494,21,35,25.113,0.827,99.16,0.82,9.000,14.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,3: Wednesday (W-W),1: Early AM (12am-6am),5,N/A,N/A,N/A,N/A,1.02,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,3: Wednesday (W-W),2: Peak AM (6am-10am),73,21,34,25.113,0.840,14.65,0.11,11.000,15.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),148,21,34,25.113,0.849,29.62,0.21,9.000,14.000,27.000,31.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),185,21,35,25.113,0.831,37.19,0.30,9.000,14.000,29.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,3: Wednesday (W-W),5: Late PM (7pm-12am),83,20,37,25.113,0.781,16.68,0.19,12.000,15.000,25.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,4: Thursday (Th-Th),0: All Day (12am-12am),509,21,34,25.113,0.849,102.28,0.73,9.000,14.000,26.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,4: Thursday (Th-Th),1: Early AM (12am-6am),19,18,39,25.113,0.730,3.75,0.06,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),84,22,34,25.113,0.858,16.91,0.11,8.000,13.000,27.000,33.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),145,21,34,25.113,0.844,29.13,0.21,12.000,15.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),179,22,34,25.113,0.857,35.94,0.24,10.000,15.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),82,21,34,25.113,0.855,16.56,0.11,10.000,14.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,5: Friday (F-F),0: All Day (12am-12am),513,20,37,25.113,0.788,103.04,1.11,7.000,13.000,26.000,31.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,5: Friday (F-F),1: Early AM (12am-6am),13,20,36,25.113,0.808,2.54,0.02,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,5: Friday (F-F),2: Peak AM (6am-10am),61,21,35,25.113,0.827,12.24,0.10,14.000,16.000,25.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,5: Friday (F-F),3: Mid-Day (10am-3pm),164,18,40,25.113,0.725,33.00,0.50,4.000,10.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,5: Friday (F-F),4: Peak PM (3pm-7pm),152,21,35,25.113,0.833,30.54,0.24,11.000,15.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,5: Friday (F-F),5: Late PM (7pm-12am),123,20,36,25.113,0.793,24.72,0.26,8.000,13.000,26.000,31.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,6: Saturday (Sa-Sa),0: All Day (12am-12am),437,21,35,25.113,0.830,87.74,0.72,10.000,14.000,27.000,31.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,6: Saturday (Sa-Sa),1: Early AM (12am-6am),34,20,36,25.113,0.810,6.74,0.06,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),52,22,33,25.113,0.865,10.41,0.06,14.000,16.000,27.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),116,21,34,25.113,0.844,23.24,0.17,11.000,14.000,28.000,31.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),129,21,35,25.113,0.832,25.92,0.21,9.000,14.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),107,20,36,25.113,0.802,21.43,0.21,9.000,13.000,26.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,7: Sunday (Su-Su),0: All Day (12am-12am),334,21,34,25.113,0.840,66.99,0.51,10.000,14.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,7: Sunday (Su-Su),1: Early AM (12am-6am),31,23,31,25.113,0.917,6.18,0.02,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,7: Sunday (Su-Su),2: Peak AM (6am-10am),36,22,33,25.113,0.885,7.31,0.04,12.000,17.000,26.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),82,20,36,25.113,0.808,16.42,0.16,9.000,13.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),130,22,34,25.113,0.857,26.08,0.17,11.000,14.000,27.000,31.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 1282320,0.201,yes,356,yes,2021-09,7: Sunday (Su-Su),5: Late PM (7pm-12am),55,19,37,25.113,0.776,11.01,0.13,4.000,12.000,23.000,27.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,0: All Days (M-Su),0: All Day (12am-12am),917,19,58,21.787,0.864,276.92,2.00,5.000,11.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,0: All Days (M-Su),1: Early AM (12am-6am),47,20,55,21.787,0.908,14.25,0.07,5.000,12.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,0: All Days (M-Su),2: Peak AM (6am-10am),157,19,59,21.787,0.849,47.42,0.39,4.000,11.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,0: All Days (M-Su),3: Mid-Day (10am-3pm),257,19,58,21.787,0.860,77.55,0.58,4.000,11.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,0: All Days (M-Su),4: Peak PM (3pm-7pm),287,19,58,21.787,0.867,86.68,0.61,5.000,11.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,0: All Days (M-Su),5: Late PM (7pm-12am),169,19,57,21.787,0.868,51.02,0.36,5.000,12.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,1: Monday (M-M),0: All Day (12am-12am),943,19,57,21.787,0.871,284.79,1.94,5.000,11.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,1: Monday (M-M),1: Early AM (12am-6am),23,20,55,21.787,0.908,7.09,0.03,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,1: Monday (M-M),2: Peak AM (6am-10am),166,20,56,21.787,0.897,50.15,0.26,6.000,12.000,27.000,32.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,1: Monday (M-M),3: Mid-Day (10am-3pm),236,19,57,21.787,0.882,71.19,0.44,4.000,12.000,27.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,1: Monday (M-M),4: Peak PM (3pm-7pm),309,18,59,21.787,0.842,93.13,0.80,4.000,10.000,25.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,1: Monday (M-M),5: Late PM (7pm-12am),209,19,57,21.787,0.875,63.23,0.41,7.000,12.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),0: All Day (12am-12am),984,19,57,21.787,0.879,297.01,1.88,4.000,11.000,27.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),41,20,54,21.787,0.922,12.24,0.05,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),197,18,60,21.787,0.827,59.57,0.57,4.000,10.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),260,20,55,21.787,0.906,78.36,0.37,6.000,12.000,27.000,31.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),317,19,57,21.787,0.879,95.64,0.60,5.000,11.000,27.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),170,19,56,21.787,0.887,51.20,0.30,6.000,12.000,26.000,33.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,3: Wednesday (W-W),0: All Day (12am-12am),985,19,58,21.787,0.853,297.19,2.34,5.000,11.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,3: Wednesday (W-W),1: Early AM (12am-6am),34,21,52,21.787,0.966,10.38,0.02,9.000,16.000,26.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,3: Wednesday (W-W),2: Peak AM (6am-10am),185,18,60,21.787,0.825,55.86,0.54,6.000,11.000,25.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),283,19,58,21.787,0.863,85.52,0.62,4.000,12.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),318,19,58,21.787,0.859,96.07,0.73,5.000,11.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,3: Wednesday (W-W),5: Late PM (7pm-12am),164,18,60,21.787,0.835,49.36,0.45,7.000,11.000,25.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,4: Thursday (Th-Th),0: All Day (12am-12am),973,19,57,21.787,0.870,293.59,2.01,4.000,11.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,4: Thursday (Th-Th),1: Early AM (12am-6am),53,19,56,21.787,0.885,16.00,0.10,13.000,14.000,27.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),181,19,58,21.787,0.862,54.72,0.40,4.000,11.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),282,19,58,21.787,0.867,85.13,0.60,4.000,12.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),302,19,57,21.787,0.874,91.11,0.60,5.000,12.000,27.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),154,19,57,21.787,0.872,46.62,0.31,3.000,12.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,5: Friday (F-F),0: All Day (12am-12am),1060,18,59,21.787,0.843,320.02,2.74,4.000,10.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,5: Friday (F-F),1: Early AM (12am-6am),56,19,56,21.787,0.887,16.98,0.10,2.000,11.000,25.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,5: Friday (F-F),2: Peak AM (6am-10am),185,18,61,21.787,0.824,55.99,0.55,5.000,10.000,25.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,5: Friday (F-F),3: Mid-Day (10am-3pm),320,17,62,21.787,0.799,96.68,1.12,3.000,10.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,5: Friday (F-F),4: Peak PM (3pm-7pm),293,19,58,21.787,0.863,88.35,0.64,5.000,10.000,27.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,5: Friday (F-F),5: Late PM (7pm-12am),205,19,56,21.787,0.886,62.02,0.37,4.000,12.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,6: Saturday (Sa-Sa),0: All Day (12am-12am),766,19,58,21.787,0.858,231.24,1.76,4.000,11.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,6: Saturday (Sa-Sa),1: Early AM (12am-6am),52,20,54,21.787,0.920,15.59,0.06,9.000,12.000,27.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),95,19,58,21.787,0.862,28.69,0.21,4.000,11.000,25.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),230,19,59,21.787,0.853,69.54,0.55,4.000,11.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),227,19,59,21.787,0.852,68.37,0.54,4.000,10.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),162,19,59,21.787,0.850,49.05,0.40,5.000,11.000,26.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,7: Sunday (Su-Su),0: All Day (12am-12am),680,19,57,21.787,0.881,205.35,1.27,5.000,11.000,26.000,30.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,North Neptune Avenue / 670543,0.302,yes,356,yes,2021-09,7: Sunday (Su-Su),1: Early AM (12am-6am),73,20,56,21.787,0.896,22.00,0.12,7.000,12.000,25.000,29.000
