Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume)
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,7: Sunday (Su-Su),0: All Day (12am-12am),3842,28,39,28.691,0.959,1158.41,1.72
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,7: Sunday (Su-Su),1: Early AM (12am-6am),327,28,38,28.691,0.984,98.66,0.06
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,7: Sunday (Su-Su),2: Peak AM (6am-10am),442,28,39,28.691,0.973,133.11,0.13
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1092,28,39,28.691,0.968,329.17,0.38
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1090,27,40,28.691,0.949,328.56,0.61
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,7: Sunday (Su-Su),5: Late PM (7pm-12am),892,27,40,28.691,0.944,268.91,0.55
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,0: All Days (M-Su),0: All Day (12am-12am),4530,24,45,26.475,0.912,1365.72,4.98
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,0: All Days (M-Su),1: Early AM (12am-6am),295,26,42,26.475,0.965,89.02,0.12
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,0: All Days (M-Su),2: Peak AM (6am-10am),848,24,45,26.475,0.911,255.52,0.94
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,0: All Days (M-Su),3: Mid-Day (10am-3pm),1152,24,45,26.475,0.908,347.45,1.34
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,0: All Days (M-Su),4: Peak PM (3pm-7pm),1367,24,45,26.475,0.904,412.14,1.65
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,0: All Days (M-Su),5: Late PM (7pm-12am),868,24,45,26.475,0.912,261.58,0.95
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,1: Monday (M-M),0: All Day (12am-12am),4442,24,45,26.475,0.916,1339.36,4.64
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,1: Monday (M-M),1: Early AM (12am-6am),333,26,42,26.475,0.966,100.33,0.13
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,1: Monday (M-M),2: Peak AM (6am-10am),1002,24,45,26.475,0.915,302.16,1.06
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,1: Monday (M-M),3: Mid-Day (10am-3pm),1116,24,45,26.475,0.918,336.52,1.14
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,1: Monday (M-M),4: Peak PM (3pm-7pm),1341,24,45,26.475,0.908,404.42,1.56
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,1: Monday (M-M),5: Late PM (7pm-12am),650,24,45,26.475,0.906,195.92,0.76
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4803,24,45,26.475,0.914,1448.00,5.13
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),275,26,42,26.475,0.979,82.82,0.07
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1070,24,45,26.475,0.909,322.52,1.22
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1154,24,45,26.475,0.905,348.07,1.38
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1452,24,45,26.475,0.915,437.79,1.53
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),852,24,45,26.475,0.910,256.81,0.95
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,3: Wednesday (W-W),0: All Day (12am-12am),4788,24,45,26.475,0.916,1443.51,5.00
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,3: Wednesday (W-W),1: Early AM (12am-6am),286,26,42,26.475,0.975,86.11,0.08
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,3: Wednesday (W-W),2: Peak AM (6am-10am),1008,24,45,26.475,0.914,303.76,1.08
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1134,24,45,26.475,0.906,341.84,1.34
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1496,24,45,26.475,0.909,450.99,1.70
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,3: Wednesday (W-W),5: Late PM (7pm-12am),865,24,44,26.475,0.924,260.81,0.81
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,4: Thursday (Th-Th),0: All Day (12am-12am),4965,24,45,26.475,0.907,1496.92,5.77
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,4: Thursday (Th-Th),1: Early AM (12am-6am),252,26,41,26.475,0.994,76.08,0.02
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,4: Thursday (Th-Th),2: Peak AM (6am-10am),1164,24,46,26.475,0.894,350.93,1.56
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1078,24,45,26.475,0.906,325.11,1.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1607,24,46,26.475,0.899,484.53,2.05
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,4: Thursday (Th-Th),5: Late PM (7pm-12am),863,24,45,26.475,0.917,260.26,0.89
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,5: Friday (F-F),0: All Day (12am-12am),5215,24,45,26.475,0.909,1572.42,5.93
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,5: Friday (F-F),1: Early AM (12am-6am),293,25,43,26.475,0.959,88.23,0.14
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,5: Friday (F-F),2: Peak AM (6am-10am),916,24,45,26.475,0.911,276.28,1.02
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,5: Friday (F-F),3: Mid-Day (10am-3pm),1176,24,45,26.475,0.906,354.45,1.39
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,5: Friday (F-F),4: Peak PM (3pm-7pm),1635,24,46,26.475,0.900,492.82,2.07
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,5: Friday (F-F),5: Late PM (7pm-12am),1196,24,45,26.475,0.912,360.65,1.31
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,6: Saturday (Sa-Sa),0: All Day (12am-12am),4198,24,45,26.475,0.907,1265.58,4.87
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,6: Saturday (Sa-Sa),1: Early AM (12am-6am),305,25,43,26.475,0.952,91.99,0.17
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),567,24,45,26.475,0.913,171.07,0.61
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1243,24,45,26.475,0.901,374.82,1.55
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1164,24,46,26.475,0.899,350.89,1.50
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),918,24,45,26.475,0.908,276.82,1.05
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,7: Sunday (Su-Su),0: All Day (12am-12am),3628,24,45,26.475,0.914,1093.83,3.87
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,7: Sunday (Su-Su),1: Early AM (12am-6am),309,25,43,26.475,0.954,93.02,0.17
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,7: Sunday (Su-Su),2: Peak AM (6am-10am),359,25,44,26.475,0.929,108.23,0.31
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1152,24,45,26.475,0.911,347.29,1.28
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1018,24,45,26.475,0.904,307.03,1.23
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-10,7: Sunday (Su-Su),5: Late PM (7pm-12am),790,24,45,26.475,0.911,238.27,0.88
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,0: All Days (M-Su),0: All Day (12am-12am),4667,24,45,27.374,0.877,1406.95,7.23
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,0: All Days (M-Su),1: Early AM (12am-6am),272,26,43,27.374,0.932,81.94,0.22
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,0: All Days (M-Su),2: Peak AM (6am-10am),910,24,45,27.374,0.883,274.29,1.33
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,0: All Days (M-Su),3: Mid-Day (10am-3pm),1293,24,46,27.374,0.871,389.77,2.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,0: All Days (M-Su),4: Peak PM (3pm-7pm),1385,24,46,27.374,0.863,417.65,2.43
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,0: All Days (M-Su),5: Late PM (7pm-12am),807,24,45,27.374,0.885,243.32,1.16
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,1: Monday (M-M),0: All Day (12am-12am),4766,24,45,27.374,0.877,1436.80,7.33
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,1: Monday (M-M),1: Early AM (12am-6am),306,26,42,27.374,0.938,92.40,0.22
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,1: Monday (M-M),2: Peak AM (6am-10am),1135,24,45,27.374,0.873,342.04,1.81
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,1: Monday (M-M),3: Mid-Day (10am-3pm),1169,24,45,27.374,0.874,352.33,1.85
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,1: Monday (M-M),4: Peak PM (3pm-7pm),1408,24,46,27.374,0.868,424.57,2.35
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,1: Monday (M-M),5: Late PM (7pm-12am),748,24,45,27.374,0.881,225.46,1.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5022,24,46,27.374,0.869,1513.94,8.33
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),269,26,42,27.374,0.941,81.09,0.18
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1136,24,46,27.374,0.870,342.42,1.86
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1333,24,46,27.374,0.866,401.89,2.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1482,23,46,27.374,0.857,446.83,2.71
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),802,24,46,27.374,0.869,241.70,1.33
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,3: Wednesday (W-W),0: All Day (12am-12am),4606,24,45,27.374,0.877,1388.79,7.14
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,3: Wednesday (W-W),1: Early AM (12am-6am),289,25,43,27.374,0.919,87.23,0.28
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,3: Wednesday (W-W),2: Peak AM (6am-10am),1100,24,45,27.374,0.875,331.72,1.73
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1198,24,46,27.374,0.864,361.17,2.08
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1367,24,45,27.374,0.872,412.06,2.20
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,3: Wednesday (W-W),5: Late PM (7pm-12am),652,24,44,27.374,0.892,196.61,0.87
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,4: Thursday (Th-Th),0: All Day (12am-12am),5145,24,45,27.374,0.878,1551.08,7.90
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,4: Thursday (Th-Th),1: Early AM (12am-6am),250,26,42,27.374,0.944,75.27,0.16
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,4: Thursday (Th-Th),2: Peak AM (6am-10am),1009,24,45,27.374,0.878,304.31,1.54
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1412,24,45,27.374,0.875,425.58,2.22
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1591,24,46,27.374,0.862,479.71,2.81
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,4: Thursday (Th-Th),5: Late PM (7pm-12am),883,24,44,27.374,0.891,266.22,1.19
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,5: Friday (F-F),0: All Day (12am-12am),5409,24,45,27.374,0.877,1630.73,8.32
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,5: Friday (F-F),1: Early AM (12am-6am),283,25,43,27.374,0.921,85.19,0.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,5: Friday (F-F),2: Peak AM (6am-10am),923,25,44,27.374,0.900,278.32,1.13
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,5: Friday (F-F),3: Mid-Day (10am-3pm),1477,24,45,27.374,0.872,445.30,2.38
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,5: Friday (F-F),4: Peak PM (3pm-7pm),1641,23,46,27.374,0.858,494.73,3.00
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,5: Friday (F-F),5: Late PM (7pm-12am),1085,24,45,27.374,0.884,327.19,1.57
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,6: Saturday (Sa-Sa),0: All Day (12am-12am),4155,24,45,27.374,0.874,1252.64,6.58
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,6: Saturday (Sa-Sa),1: Early AM (12am-6am),231,26,42,27.374,0.951,69.76,0.13
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),547,24,45,27.374,0.884,164.90,0.79
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1347,24,46,27.374,0.871,406.16,2.20
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1228,24,46,27.374,0.860,370.29,2.21
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),801,24,45,27.374,0.873,241.53,1.28
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,7: Sunday (Su-Su),0: All Day (12am-12am),3491,24,45,27.374,0.888,1052.48,4.86
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,7: Sunday (Su-Su),1: Early AM (12am-6am),270,25,43,27.374,0.917,81.50,0.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,7: Sunday (Su-Su),2: Peak AM (6am-10am),414,25,43,27.374,0.929,124.89,0.35
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1128,24,45,27.374,0.874,340.06,1.78
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),960,24,46,27.374,0.864,289.44,1.66
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-11,7: Sunday (Su-Su),5: Late PM (7pm-12am),718,25,44,27.374,0.906,216.59,0.83
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,0: All Days (M-Su),0: All Day (12am-12am),4559,24,45,26.345,0.907,1374.53,5.33
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,0: All Days (M-Su),1: Early AM (12am-6am),296,25,43,26.345,0.968,89.18,0.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,0: All Days (M-Su),2: Peak AM (6am-10am),768,24,45,26.345,0.915,231.39,0.82
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,0: All Days (M-Su),3: Mid-Day (10am-3pm),1268,24,46,26.345,0.902,382.42,1.57
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,0: All Days (M-Su),4: Peak PM (3pm-7pm),1422,23,46,26.345,0.890,428.76,2.02
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,0: All Days (M-Su),5: Late PM (7pm-12am),805,24,45,26.345,0.916,242.79,0.85
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,1: Monday (M-M),0: All Day (12am-12am),4462,24,45,26.345,0.906,1345.40,5.31
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,1: Monday (M-M),1: Early AM (12am-6am),321,25,43,26.345,0.963,96.79,0.14
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-12,1: Monday (M-M),2: Peak AM (6am-10am),772,24,46,26.345,0.897,232.62,1.01
