Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,3: Wednesday (W-W),2: Peak AM (6am-10am),1217,19,23.458,0.819,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1218,19,23.458,0.810,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1583,18,23.458,0.754,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,3: Wednesday (W-W),5: Late PM (7pm-12am),937,18,23.458,0.788,11.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,4: Thursday (Th-Th),0: All Day (12am-12am),5445,19,23.458,0.801,10.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,4: Thursday (Th-Th),1: Early AM (12am-6am),320,21,23.458,0.900,12.000,26.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,4: Thursday (Th-Th),2: Peak AM (6am-10am),1158,19,23.458,0.815,11.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1263,19,23.458,0.829,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1629,18,23.458,0.752,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,4: Thursday (Th-Th),5: Late PM (7pm-12am),1074,19,23.458,0.796,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,5: Friday (F-F),0: All Day (12am-12am),5842,19,23.458,0.794,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,5: Friday (F-F),1: Early AM (12am-6am),339,20,23.458,0.852,11.000,24.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,5: Friday (F-F),2: Peak AM (6am-10am),1099,19,23.458,0.820,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,5: Friday (F-F),3: Mid-Day (10am-3pm),1391,19,23.458,0.806,11.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,5: Friday (F-F),4: Peak PM (3pm-7pm),1803,18,23.458,0.748,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,5: Friday (F-F),5: Late PM (7pm-12am),1210,19,23.458,0.809,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,6: Saturday (Sa-Sa),0: All Day (12am-12am),4705,19,23.458,0.813,11.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,6: Saturday (Sa-Sa),1: Early AM (12am-6am),269,20,23.458,0.859,12.000,25.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),592,20,23.458,0.854,12.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1411,19,23.458,0.806,11.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1356,19,23.458,0.804,11.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1076,19,23.458,0.798,11.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,7: Sunday (Su-Su),0: All Day (12am-12am),4011,20,23.458,0.834,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,7: Sunday (Su-Su),1: Early AM (12am-6am),376,21,23.458,0.895,12.000,26.000,35.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,7: Sunday (Su-Su),2: Peak AM (6am-10am),441,20,23.458,0.864,13.000,25.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1374,19,23.458,0.827,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1064,19,23.458,0.813,11.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-03,7: Sunday (Su-Su),5: Late PM (7pm-12am),757,19,23.458,0.830,11.000,25.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,0: All Days (M-Su),0: All Day (12am-12am),5110,19,23.033,0.823,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,0: All Days (M-Su),1: Early AM (12am-6am),341,21,23.033,0.912,12.000,26.000,32.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,0: All Days (M-Su),2: Peak AM (6am-10am),1001,19,23.033,0.843,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,0: All Days (M-Su),3: Mid-Day (10am-3pm),1300,19,23.033,0.825,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,0: All Days (M-Su),4: Peak PM (3pm-7pm),1483,18,23.033,0.783,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,0: All Days (M-Su),5: Late PM (7pm-12am),986,19,23.033,0.826,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,1: Monday (M-M),0: All Day (12am-12am),5261,19,23.033,0.821,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,1: Monday (M-M),1: Early AM (12am-6am),368,21,23.033,0.928,12.000,27.000,32.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,1: Monday (M-M),2: Peak AM (6am-10am),1105,19,23.033,0.834,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,1: Monday (M-M),3: Mid-Day (10am-3pm),1274,19,23.033,0.835,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,1: Monday (M-M),4: Peak PM (3pm-7pm),1588,18,23.033,0.773,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,1: Monday (M-M),5: Late PM (7pm-12am),926,19,23.033,0.824,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4971,19,23.033,0.814,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),309,21,23.033,0.912,12.000,26.000,32.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1233,19,23.033,0.837,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1267,19,23.033,0.812,10.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1373,18,23.033,0.764,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),790,19,23.033,0.830,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,3: Wednesday (W-W),0: All Day (12am-12am),5291,19,23.033,0.815,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,3: Wednesday (W-W),1: Early AM (12am-6am),305,22,23.033,0.940,13.000,27.000,36.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,3: Wednesday (W-W),2: Peak AM (6am-10am),1169,19,23.033,0.839,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1201,19,23.033,0.824,11.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1639,18,23.033,0.773,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,3: Wednesday (W-W),5: Late PM (7pm-12am),977,19,23.033,0.807,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,4: Thursday (Th-Th),0: All Day (12am-12am),5457,19,23.033,0.816,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,4: Thursday (Th-Th),1: Early AM (12am-6am),353,21,23.033,0.919,13.000,26.000,35.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,4: Thursday (Th-Th),2: Peak AM (6am-10am),1202,19,23.033,0.823,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1297,19,23.033,0.826,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1640,18,23.033,0.775,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,4: Thursday (Th-Th),5: Late PM (7pm-12am),965,19,23.033,0.828,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,5: Friday (F-F),0: All Day (12am-12am),5787,19,23.033,0.812,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,5: Friday (F-F),1: Early AM (12am-6am),327,21,23.033,0.895,11.000,26.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,5: Friday (F-F),2: Peak AM (6am-10am),1165,20,23.033,0.852,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,5: Friday (F-F),3: Mid-Day (10am-3pm),1290,19,23.033,0.805,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,5: Friday (F-F),4: Peak PM (3pm-7pm),1754,18,23.033,0.766,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,5: Friday (F-F),5: Late PM (7pm-12am),1252,19,23.033,0.824,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,6: Saturday (Sa-Sa),0: All Day (12am-12am),4876,19,23.033,0.836,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,6: Saturday (Sa-Sa),1: Early AM (12am-6am),335,21,23.033,0.895,12.000,26.000,34.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),616,20,23.033,0.876,12.000,25.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1431,19,23.033,0.826,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1305,19,23.033,0.815,11.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1189,19,23.033,0.833,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,7: Sunday (Su-Su),0: All Day (12am-12am),4127,20,23.033,0.850,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,7: Sunday (Su-Su),1: Early AM (12am-6am),389,21,23.033,0.895,11.000,26.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,7: Sunday (Su-Su),2: Peak AM (6am-10am),431,20,23.033,0.882,12.000,25.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1355,19,23.033,0.844,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1082,19,23.033,0.840,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-04,7: Sunday (Su-Su),5: Late PM (7pm-12am),870,19,23.033,0.835,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,0: All Days (M-Su),0: All Day (12am-12am),5166,19,23.044,0.828,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,0: All Days (M-Su),1: Early AM (12am-6am),365,21,23.044,0.916,12.000,26.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,0: All Days (M-Su),2: Peak AM (6am-10am),1007,19,23.044,0.831,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,0: All Days (M-Su),3: Mid-Day (10am-3pm),1342,19,23.044,0.832,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,0: All Days (M-Su),4: Peak PM (3pm-7pm),1467,18,23.044,0.797,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,0: All Days (M-Su),5: Late PM (7pm-12am),985,19,23.044,0.831,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,1: Monday (M-M),0: All Day (12am-12am),5038,19,23.044,0.832,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,1: Monday (M-M),1: Early AM (12am-6am),461,21,23.044,0.926,12.000,27.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,1: Monday (M-M),2: Peak AM (6am-10am),966,19,23.044,0.835,11.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,1: Monday (M-M),3: Mid-Day (10am-3pm),1254,19,23.044,0.838,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,1: Monday (M-M),4: Peak PM (3pm-7pm),1448,18,23.044,0.801,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,1: Monday (M-M),5: Late PM (7pm-12am),909,19,23.044,0.822,10.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5258,19,23.044,0.814,10.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),319,21,23.044,0.905,13.000,26.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1186,18,23.044,0.800,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1298,19,23.044,0.831,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1521,18,23.044,0.784,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),934,19,23.044,0.827,11.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,3: Wednesday (W-W),0: All Day (12am-12am),5310,19,23.044,0.814,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,3: Wednesday (W-W),1: Early AM (12am-6am),312,21,23.044,0.891,11.000,26.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,3: Wednesday (W-W),2: Peak AM (6am-10am),1264,19,23.044,0.821,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1200,19,23.044,0.824,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1582,18,23.044,0.782,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,3: Wednesday (W-W),5: Late PM (7pm-12am),952,19,23.044,0.820,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,4: Thursday (Th-Th),0: All Day (12am-12am),5557,19,23.044,0.827,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,4: Thursday (Th-Th),1: Early AM (12am-6am),352,21,23.044,0.906,12.000,26.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,4: Thursday (Th-Th),2: Peak AM (6am-10am),1249,19,23.044,0.831,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1301,20,23.044,0.848,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1656,18,23.044,0.785,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,4: Thursday (Th-Th),5: Late PM (7pm-12am),999,19,23.044,0.835,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,5: Friday (F-F),0: All Day (12am-12am),5541,19,23.044,0.824,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,5: Friday (F-F),1: Early AM (12am-6am),347,21,23.044,0.920,12.000,26.000,34.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,5: Friday (F-F),2: Peak AM (6am-10am),1160,19,23.044,0.834,11.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,5: Friday (F-F),3: Mid-Day (10am-3pm),1455,19,23.044,0.826,10.000,24.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,5: Friday (F-F),4: Peak PM (3pm-7pm),1556,18,23.044,0.777,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,5: Friday (F-F),5: Late PM (7pm-12am),1022,20,23.044,0.849,11.000,25.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,6: Saturday (Sa-Sa),0: All Day (12am-12am),4922,19,23.044,0.840,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,6: Saturday (Sa-Sa),1: Early AM (12am-6am),370,22,23.044,0.973,13.000,30.000,40.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),624,20,23.044,0.868,12.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1494,19,23.044,0.819,11.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street,yes,180,yes,2024-05,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1320,19,23.044,0.825,11.000,24.000,28.000
