Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),135,17,7,21.996,0.767,4.57,0.06,8.000,13.000,21.000,27.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),225,15,8,21.996,0.692,7.62,0.15,4.000,9.000,20.000,23.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),683,14,9,21.996,0.640,23.16,0.59,3.000,7.000,18.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),568,13,9,21.996,0.609,19.24,0.56,4.000,7.000,17.000,19.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),511,15,8,21.996,0.682,17.33,0.37,4.000,7.000,18.000,33.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,7: Sunday (Su-Su),0: All Day (12am-12am),1163,15,8,21.996,0.684,39.41,0.83,4.000,8.000,18.000,23.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,7: Sunday (Su-Su),1: Early AM (12am-6am),117,17,7,21.996,0.754,3.97,0.06,7.000,9.000,19.000,40.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),163,15,8,21.996,0.701,5.51,0.11,6.000,12.000,18.000,20.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),394,15,8,21.996,0.660,13.36,0.31,3.000,7.000,18.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),273,15,8,21.996,0.702,9.25,0.18,4.000,8.000,19.000,27.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),216,14,8,21.996,0.654,7.32,0.18,4.000,8.000,18.000,20.000
