Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),65,18,5,30.896,0.583,1.77,0.04,3.000,11.000,25.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),105,20,5,30.896,0.651,2.83,0.05,7.000,12.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),106,20,5,30.896,0.635,2.86,0.05,9.000,13.000,26.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),72,19,5,30.896,0.629,1.95,0.04,3.000,12.000,26.000,33.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,5: Friday (F-F),0: All Day (12am-12am),552,19,5,30.896,0.617,14.90,0.30,5.000,12.000,26.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,5: Friday (F-F),1: Early AM (12am-6am),12,15,7,30.896,0.481,0.33,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,5: Friday (F-F),2: Peak AM (6am-10am),58,22,4,30.896,0.708,1.57,0.02,8.000,12.000,27.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,5: Friday (F-F),3: Mid-Day (10am-3pm),265,18,5,30.896,0.594,7.15,0.16,4.000,11.000,25.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,5: Friday (F-F),4: Peak PM (3pm-7pm),124,20,5,30.896,0.644,3.36,0.06,9.000,13.000,26.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,5: Friday (F-F),5: Late PM (7pm-12am),92,19,5,30.896,0.607,2.49,0.05,6.000,12.000,25.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),350,20,5,30.896,0.649,9.45,0.17,7.000,12.000,27.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),11,19,5,30.896,0.623,0.28,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),37,20,5,30.896,0.636,1.01,0.02,5.000,13.000,28.000,35.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),131,21,5,30.896,0.675,3.54,0.06,9.000,13.000,27.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),87,20,5,30.896,0.631,2.36,0.04,6.000,12.000,25.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),83,20,5,30.896,0.637,2.26,0.04,8.000,11.000,23.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,7: Sunday (Su-Su),0: All Day (12am-12am),226,21,5,30.896,0.674,6.11,0.10,9.000,13.000,28.000,34.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,7: Sunday (Su-Su),1: Early AM (12am-6am),15,20,5,30.896,0.657,0.40,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),16,20,5,30.896,0.655,0.42,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),68,21,5,30.896,0.667,1.84,0.03,9.000,12.000,26.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),96,21,5,30.896,0.688,2.60,0.04,10.000,14.000,29.000,36.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,7: Sunday (Su-Su),5: Late PM (7pm-12am),31,20,5,30.896,0.662,0.85,0.01,7.000,13.000,24.000,28.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-03,0: All Days (M-Su),0: All Day (12am-12am),428,19,5,29.758,0.655,11.57,0.20,5.000,12.000,27.000,32.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-03,0: All Days (M-Su),1: Early AM (12am-6am),13,19,5,29.758,0.645,0.35,0.01,6.000,13.000,23.000,25.000
