Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,2: Friday (F-F),2: Peak AM (6am-10am),186,14,17,16.102,0.851,12.43,0.13,9,17,20
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,2: Friday (F-F),3: Mid-Day (10am-3pm),535,14,17,16.102,0.856,35.67,0.37,10,18,20
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,2: Friday (F-F),4: Peak PM (3pm-7pm),584,14,18,16.102,0.849,38.9,0.43,10,17,20
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,2: Friday (F-F),5: Late PM (7pm-12am),266,14,18,16.102,0.848,17.72,0.2,10,17,21
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,3: Weekend (Sa-Su),1: Early AM (12am-6am),56,13,18,16.102,0.836,3.72,0.05,7,18,23
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,3: Weekend (Sa-Su),2: Peak AM (6am-10am),70,14,17,16.102,0.878,4.63,0.04,10,18,21
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),339,14,17,16.102,0.889,22.56,0.17,10,18,22
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),289,14,17,16.102,0.881,19.27,0.16,10,18,21
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,3: Weekend (Sa-Su),5: Late PM (7pm-12am),191,13,18,16.102,0.834,12.75,0.16,10,17,20
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,1: Weekday (M-Th),1: Early AM (12am-6am),35,16,37,18.581,0.835,5.62,0.06,6,24,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,1: Weekday (M-Th),2: Peak AM (6am-10am),285,17,33,18.581,0.938,45.48,0.16,8,26,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,1: Weekday (M-Th),3: Mid-Day (10am-3pm),543,17,33,18.581,0.935,86.8,0.32,8,26,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,1: Weekday (M-Th),4: Peak PM (3pm-7pm),453,18,33,18.581,0.95,72.36,0.21,8,26,29
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,1: Weekday (M-Th),5: Late PM (7pm-12am),310,17,34,18.581,0.909,49.59,0.27,7,25,28
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Westgate Avenue / 13465004 / 1,0.16,yes,145,yes,2021-07,2: Friday (F-F),1: Early AM (12am-6am),46,18,31,18.581,0.989,7.38,0,11,25,27
