Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,1: Monday (M-M),5: Late PM (7pm-12am),83,24,11,27.768,0.849,6.18,0.04,13.000,28.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),944,23,12,27.768,0.815,70.09,0.57,10.000,29.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),17,24,11,27.768,0.876,1.23,0.01,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),202,24,11,27.768,0.871,14.96,0.08,12.000,30.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),285,22,12,27.768,0.798,21.19,0.19,9.000,28.000,31.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),322,23,12,27.768,0.817,23.88,0.19,10.000,29.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),119,21,13,27.768,0.742,8.82,0.11,8.000,27.000,31.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,3: Wednesday (W-W),0: All Day (12am-12am),863,23,12,27.768,0.833,64.05,0.46,11.000,29.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,3: Wednesday (W-W),1: Early AM (12am-6am),9,20,14,27.768,0.711,0.68,0.01,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,3: Wednesday (W-W),2: Peak AM (6am-10am),175,24,11,27.768,0.858,12.97,0.08,11.000,29.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),311,23,12,27.768,0.833,23.11,0.17,9.000,29.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),250,23,11,27.768,0.845,18.56,0.12,11.000,30.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),118,22,12,27.768,0.777,8.73,0.09,12.000,28.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),925,23,12,27.768,0.835,68.65,0.49,11.000,29.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),11,24,11,27.768,0.852,0.82,0.01,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),182,25,11,27.768,0.891,13.51,0.06,11.000,31.000,34.000
