Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),648,15,18.070,0.808,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),378,15,18.070,0.834,10.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),2202,15,18.070,0.828,9.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),40,15,18.070,0.819,9.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),163,18,18.070,0.978,14.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),776,15,18.070,0.843,10.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),747,15,18.070,0.821,10.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),477,14,18.070,0.765,6.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),1655,14,18.070,0.802,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),77,12,18.070,0.675,5.000,19.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),71,16,18.070,0.895,9.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),593,14,18.070,0.802,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),583,14,18.070,0.798,10.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),332,15,18.070,0.819,8.000,20.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,7: Sunday (Su-Su),0: All Day (12am-12am),1666,14,18.070,0.793,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),63,12,18.070,0.687,5.000,18.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),76,16,18.070,0.876,8.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),731,14,18.070,0.779,10.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),523,15,18.070,0.810,10.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),273,14,18.070,0.800,7.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,0: All Days (M-Su),0: All Day (12am-12am),2000,15,17.815,0.828,9.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,0: All Days (M-Su),1: Early AM (12am-6am),61,13,17.815,0.732,5.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,0: All Days (M-Su),2: Peak AM (6am-10am),158,17,17.815,0.945,11.000,22.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),707,15,17.815,0.830,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),685,15,17.815,0.818,10.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,0: All Days (M-Su),5: Late PM (7pm-12am),388,14,17.815,0.810,7.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,1: Monday (M-M),0: All Day (12am-12am),1634,16,17.815,0.875,10.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,1: Monday (M-M),1: Early AM (12am-6am),41,16,17.815,0.921,8.000,22.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,1: Monday (M-M),2: Peak AM (6am-10am),172,18,17.815,0.992,12.000,22.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,1: Monday (M-M),3: Mid-Day (10am-3pm),626,16,17.815,0.873,10.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,1: Monday (M-M),4: Peak PM (3pm-7pm),552,15,17.815,0.845,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,1: Monday (M-M),5: Late PM (7pm-12am),242,15,17.815,0.853,8.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1810,15,17.815,0.867,10.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),33,15,17.815,0.828,7.000,18.000,34.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),192,17,17.815,0.943,12.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),604,16,17.815,0.883,11.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),592,16,17.815,0.870,11.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),388,14,17.815,0.803,7.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,3: Wednesday (W-W),0: All Day (12am-12am),1806,15,17.815,0.859,10.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,3: Wednesday (W-W),1: Early AM (12am-6am),22,16,17.815,0.890,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,3: Wednesday (W-W),2: Peak AM (6am-10am),150,17,17.815,0.965,12.000,22.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),625,15,17.815,0.869,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),651,15,17.815,0.842,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,3: Wednesday (W-W),5: Late PM (7pm-12am),358,15,17.815,0.827,7.000,21.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,4: Thursday (Th-Th),0: All Day (12am-12am),2190,15,17.815,0.819,9.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,4: Thursday (Th-Th),1: Early AM (12am-6am),32,13,17.815,0.727,6.000,24.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),200,16,17.815,0.921,12.000,21.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),707,14,17.815,0.811,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),810,14,17.815,0.808,9.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),441,14,17.815,0.811,7.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,5: Friday (F-F),0: All Day (12am-12am),2587,15,17.815,0.822,9.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,5: Friday (F-F),1: Early AM (12am-6am),77,15,17.815,0.826,8.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,5: Friday (F-F),2: Peak AM (6am-10am),185,17,17.815,0.964,11.000,23.000,26.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,5: Friday (F-F),3: Mid-Day (10am-3pm),823,15,17.815,0.834,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,5: Friday (F-F),4: Peak PM (3pm-7pm),898,14,17.815,0.805,9.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,5: Friday (F-F),5: Late PM (7pm-12am),604,14,17.815,0.786,8.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),2111,14,17.815,0.797,8.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),122,12,17.815,0.652,4.000,18.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),123,16,17.815,0.908,9.000,21.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),713,14,17.815,0.806,10.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),706,14,17.815,0.787,9.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),448,14,17.815,0.808,8.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,7: Sunday (Su-Su),0: All Day (12am-12am),1865,14,17.815,0.791,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,7: Sunday (Su-Su),1: Early AM (12am-6am),101,12,17.815,0.661,5.000,18.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),86,16,17.815,0.911,10.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),853,14,17.815,0.783,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),587,14,17.815,0.798,9.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-02,7: Sunday (Su-Su),5: Late PM (7pm-12am),238,15,17.815,0.815,7.000,20.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,0: All Days (M-Su),0: All Day (12am-12am),2053,15,18.207,0.813,9.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,0: All Days (M-Su),1: Early AM (12am-6am),56,14,18.207,0.791,6.000,21.000,26.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,0: All Days (M-Su),2: Peak AM (6am-10am),166,17,18.207,0.941,12.000,22.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,0: All Days (M-Su),3: Mid-Day (10am-3pm),742,15,18.207,0.802,10.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,0: All Days (M-Su),4: Peak PM (3pm-7pm),701,15,18.207,0.813,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,0: All Days (M-Su),5: Late PM (7pm-12am),388,14,18.207,0.784,7.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,1: Monday (M-M),0: All Day (12am-12am),1672,15,18.207,0.849,10.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,1: Monday (M-M),1: Early AM (12am-6am),46,17,18.207,0.920,10.000,24.000,29.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,1: Monday (M-M),2: Peak AM (6am-10am),164,17,18.207,0.954,13.000,22.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,1: Monday (M-M),3: Mid-Day (10am-3pm),549,15,18.207,0.839,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,1: Monday (M-M),4: Peak PM (3pm-7pm),599,16,18.207,0.858,11.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,1: Monday (M-M),5: Late PM (7pm-12am),314,14,18.207,0.786,7.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1857,16,18.207,0.868,11.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),25,17,18.207,0.937,16.000,25.000,26.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),189,18,18.207,1.000,13.000,22.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),643,16,18.207,0.856,11.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),632,16,18.207,0.863,11.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),367,15,18.207,0.818,8.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,3: Wednesday (W-W),0: All Day (12am-12am),1953,15,18.207,0.839,10.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,3: Wednesday (W-W),1: Early AM (12am-6am),41,15,18.207,0.808,7.000,23.000,28.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,3: Wednesday (W-W),2: Peak AM (6am-10am),211,18,18.207,0.989,14.000,22.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,3: Wednesday (W-W),3: Mid-Day (10am-3pm),585,15,18.207,0.843,10.000,20.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,3: Wednesday (W-W),4: Peak PM (3pm-7pm),681,15,18.207,0.829,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,3: Wednesday (W-W),5: Late PM (7pm-12am),435,14,18.207,0.780,8.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,4: Thursday (Th-Th),0: All Day (12am-12am),2122,15,18.207,0.816,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,4: Thursday (Th-Th),1: Early AM (12am-6am),50,16,18.207,0.852,6.000,24.000,27.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,4: Thursday (Th-Th),2: Peak AM (6am-10am),210,16,18.207,0.880,11.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),825,15,18.207,0.809,10.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),706,15,18.207,0.814,10.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,4: Thursday (Th-Th),5: Late PM (7pm-12am),331,14,18.207,0.793,7.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,5: Friday (F-F),0: All Day (12am-12am),2491,14,18.207,0.793,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,5: Friday (F-F),1: Early AM (12am-6am),47,14,18.207,0.780,6.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,5: Friday (F-F),2: Peak AM (6am-10am),208,17,18.207,0.916,11.000,21.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,5: Friday (F-F),3: Mid-Day (10am-3pm),822,14,18.207,0.774,9.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,5: Friday (F-F),4: Peak PM (3pm-7pm),848,14,18.207,0.796,10.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,5: Friday (F-F),5: Late PM (7pm-12am),567,14,18.207,0.775,8.000,19.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,6: Saturday (Sa-Sa),0: All Day (12am-12am),2115,14,18.207,0.780,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,6: Saturday (Sa-Sa),1: Early AM (12am-6am),84,14,18.207,0.753,4.000,20.000,26.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),91,16,18.207,0.851,8.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),821,14,18.207,0.787,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),740,14,18.207,0.775,9.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),379,14,18.207,0.762,7.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,7: Sunday (Su-Su),0: All Day (12am-12am),2222,14,18.207,0.766,9.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,7: Sunday (Su-Su),1: Early AM (12am-6am),116,13,18.207,0.714,6.000,19.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,7: Sunday (Su-Su),2: Peak AM (6am-10am),57,17,18.207,0.934,12.000,23.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),995,14,18.207,0.751,9.000,18.000,20.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),724,14,18.207,0.776,9.000,19.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-03,7: Sunday (Su-Su),5: Late PM (7pm-12am),331,14,18.207,0.776,6.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-04,0: All Days (M-Su),0: All Day (12am-12am),2015,15,18.958,0.783,9.000,20.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,North Hayworth Avenue,yes,0,yes,2022-04,0: All Days (M-Su),1: Early AM (12am-6am),63,14,18.958,0.730,6.000,20.000,24.000
