Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,5: Friday (F-F),0: All Day (12am-12am),974,21,24,26.087,0.814,135.65,1.19,10.000,27.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,5: Friday (F-F),2: Peak AM (6am-10am),91,23,22,26.087,0.876,12.72,0.07,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,5: Friday (F-F),3: Mid-Day (10am-3pm),256,21,24,26.087,0.815,35.66,0.31,9.000,27.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,5: Friday (F-F),4: Peak PM (3pm-7pm),375,21,23,26.087,0.822,52.26,0.44,10.000,27.000,31.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,5: Friday (F-F),5: Late PM (7pm-12am),239,20,25,26.087,0.779,33.24,0.36,11.000,26.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),457,20,25,26.087,0.761,63.61,0.77,10.000,25.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),35,20,25,26.087,0.768,4.92,0.06,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),9,N/A,N/A,N/A,N/A,1.26,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),172,21,24,26.087,0.795,23.96,0.24,11.000,27.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),126,20,26,26.087,0.753,17.50,0.22,10.000,25.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),115,19,27,26.087,0.721,15.96,0.24,10.000,23.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,7: Sunday (Su-Su),0: All Day (12am-12am),300,20,25,26.087,0.765,41.81,0.49,10.000,26.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,7: Sunday (Su-Su),1: Early AM (12am-6am),14,N/A,N/A,N/A,N/A,1.89,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),17,N/A,N/A,N/A,N/A,2.40,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),133,20,25,26.087,0.782,18.52,0.20,10.000,26.000,30.000
