Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),3,N/A,N/A,N/A,N/A,0.48,N/A,N/A,N/A,N/A
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),89,17,29,21.977,0.775,12.46,0.16,3.000,24.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),201,19,27,21.977,0.856,27.98,0.21,8.000,25.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),155,18,28,21.977,0.805,21.59,0.24,5.000,25.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),127,18,28,21.977,0.806,17.62,0.19,5.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,3: Wednesday (W-W),0: All Day (12am-12am),522,18,28,21.977,0.824,72.66,0.71,6.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,3: Wednesday (W-W),1: Early AM (12am-6am),13,20,25,21.977,0.929,1.76,0.01,N/A,N/A,N/A
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,3: Wednesday (W-W),2: Peak AM (6am-10am),87,19,27,21.977,0.849,12.12,0.10,8.000,26.000,30.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,3: Wednesday (W-W),3: Mid-Day (10am-3pm),192,18,29,21.977,0.799,26.78,0.31,7.000,24.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,3: Wednesday (W-W),4: Peak PM (3pm-7pm),140,18,27,21.977,0.835,19.56,0.18,7.000,25.000,29.000
