Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,1: Monday (M-M),1: Early AM (12am-6am),115,21,10,24.741,0.841,6.83,0.05,8.000,26.000,32.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,1: Monday (M-M),2: Peak AM (6am-10am),788,17,13,24.741,0.680,46.72,0.89,5.000,24.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,1: Monday (M-M),3: Mid-Day (10am-3pm),1525,18,12,24.741,0.730,90.43,1.35,8.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,1: Monday (M-M),4: Peak PM (3pm-7pm),1225,17,13,24.741,0.670,72.65,1.44,5.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,1: Monday (M-M),5: Late PM (7pm-12am),589,19,11,24.741,0.758,34.95,0.45,9.000,24.000,28.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5277,17,13,24.741,0.677,312.87,6.05,6.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),90,22,10,24.741,0.874,5.35,0.03,11.000,28.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),985,15,14,24.741,0.615,58.40,1.48,4.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1784,17,13,24.741,0.677,105.78,2.04,6.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1679,16,13,24.741,0.660,99.54,2.07,7.000,23.000,25.000
