Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),99,17,5,21.051,0.804,2.16,0.03,6.000,11.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,5: Friday (F-F),0: All Day (12am-12am),884,18,4,21.051,0.846,19.36,0.17,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,5: Friday (F-F),1: Early AM (12am-6am),26,16,5,21.051,0.774,0.56,0.01,9.000,12.000,21.000,24.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,5: Friday (F-F),2: Peak AM (6am-10am),177,18,4,21.051,0.873,3.87,0.03,9.000,13.000,24.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,5: Friday (F-F),3: Mid-Day (10am-3pm),248,18,4,21.051,0.845,5.44,0.05,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,5: Friday (F-F),4: Peak PM (3pm-7pm),281,18,4,21.051,0.845,6.17,0.05,8.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,5: Friday (F-F),5: Late PM (7pm-12am),151,17,5,21.051,0.828,3.31,0.03,7.000,11.000,23.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),614,18,4,21.051,0.858,13.46,0.11,8.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),26,19,4,21.051,0.909,0.58,0.00,12.000,14.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),70,18,4,21.051,0.843,1.53,0.01,9.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),208,18,4,21.051,0.872,4.55,0.03,9.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),181,18,4,21.051,0.840,3.96,0.04,8.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),129,18,4,21.051,0.859,2.84,0.02,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,7: Sunday (Su-Su),0: All Day (12am-12am),440,18,4,21.051,0.837,9.64,0.09,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,7: Sunday (Su-Su),1: Early AM (12am-6am),38,18,4,21.051,0.843,0.84,0.01,10.000,13.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),40,18,4,21.051,0.868,0.87,0.01,10.000,13.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),161,18,4,21.051,0.857,3.54,0.03,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),114,18,4,21.051,0.848,2.50,0.02,7.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,7: Sunday (Su-Su),5: Late PM (7pm-12am),86,16,5,21.051,0.768,1.89,0.03,6.000,10.000,21.000,23.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-03,0: All Days (M-Su),0: All Day (12am-12am),731,18,4,22.473,0.797,16.02,0.18,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-03,0: All Days (M-Su),1: Early AM (12am-6am),24,18,5,22.473,0.779,0.52,0.01,9.000,12.000,22.000,26.000
