Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,5: Friday (F-F),1: Early AM (12am-6am),180,10,46,15.688,0.623,22.65,0.87,5.000,15.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,5: Friday (F-F),2: Peak AM (6am-10am),199,14,33,15.688,0.868,25.16,0.24,4.000,19.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,5: Friday (F-F),3: Mid-Day (10am-3pm),379,10,44,15.688,0.660,47.81,1.57,3.000,17.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,5: Friday (F-F),4: Peak PM (3pm-7pm),406,10,47,15.688,0.622,51.16,1.98,4.000,14.000,16.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,5: Friday (F-F),5: Late PM (7pm-12am),685,9,48,15.688,0.601,86.39,3.65,4.000,13.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),806,10,45,15.688,0.650,101.64,3.49,3.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),193,11,41,15.688,0.698,24.39,0.67,4.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),61,10,47,15.688,0.619,7.68,0.30,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),147,11,41,15.688,0.700,18.52,0.51,3.000,16.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),140,10,43,15.688,0.667,17.62,0.56,4.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),265,9,50,15.688,0.584,33.43,1.52,4.000,13.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,7: Sunday (Su-Su),0: All Day (12am-12am),884,10,46,15.688,0.627,111.58,4.22,3.000,15.000,18.000
